index1,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences_p,g1_p,g2_p,g3_p,absences_m,g1_m,g2_m,g3_m
699,GP,F,16,U,GT3,T,4,3,other,at_home,course,mother,1,3,0,yes,yes,yes,no,yes,yes,no,5,3,5,1,1,3,0.0,0.0,0.0,0.0,0.0,7.0,9.0,8.0
700,GP,M,16,U,GT3,T,4,4,services,services,other,mother,1,1,0,yes,yes,yes,yes,yes,yes,no,4,5,5,5,5,4,0.0,0.0,0.0,0.0,14.0,7.0,7.0,5.0
701,GP,M,15,U,GT3,T,4,4,services,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,no,5,3,3,1,1,5,0.0,0.0,0.0,0.0,4.0,10.0,13.0,14.0
702,GP,F,15,U,GT3,T,3,2,services,other,home,mother,2,2,0,yes,yes,yes,no,yes,yes,no,4,3,5,1,1,2,0.0,0.0,0.0,0.0,26.0,7.0,6.0,6.0
703,GP,M,15,U,GT3,A,3,4,services,other,course,mother,1,2,0,no,yes,yes,yes,yes,yes,no,5,4,4,1,1,1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,18.0
704,GP,F,15,U,GT3,T,2,2,other,other,course,mother,1,4,0,yes,yes,yes,no,yes,yes,no,5,1,2,1,1,3,0.0,0.0,0.0,0.0,8.0,7.0,8.0,8.0
705,GP,M,15,R,GT3,T,4,4,other,other,home,father,4,4,0,no,yes,yes,yes,yes,yes,yes,1,3,5,3,5,1,0.0,0.0,0.0,0.0,6.0,10.0,13.0,13.0
706,GP,F,16,U,LE3,T,4,4,health,health,other,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,5,4,5,1,1,4,0.0,0.0,0.0,0.0,4.0,14.0,15.0,16.0
707,GP,F,16,R,GT3,T,3,3,services,other,reputation,father,1,3,1,yes,yes,no,yes,yes,yes,no,4,1,2,1,1,2,0.0,0.0,0.0,0.0,0.0,7.0,10.0,10.0
708,GP,M,15,U,GT3,T,2,2,services,services,home,father,1,4,0,no,yes,yes,yes,yes,yes,no,5,5,4,1,2,5,0.0,0.0,0.0,0.0,6.0,16.0,14.0,15.0
709,GP,F,16,U,LE3,T,2,4,other,health,course,father,2,2,0,no,yes,yes,yes,yes,yes,yes,4,2,2,1,2,5,0.0,0.0,0.0,0.0,2.0,13.0,13.0,13.0
710,GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,no,no,yes,no,yes,yes,yes,5,4,4,1,1,5,0.0,0.0,0.0,0.0,0.0,8.0,7.0,8.0
711,GP,F,19,U,GT3,T,0,1,at_home,other,course,other,1,2,3,no,yes,no,no,no,no,no,3,4,2,1,1,5,0.0,0.0,0.0,0.0,2.0,7.0,8.0,9.0
712,GP,M,18,R,GT3,T,2,2,services,other,reputation,mother,1,1,2,no,yes,no,yes,yes,yes,no,3,3,3,1,2,4,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0
713,GP,M,16,R,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,no,yes,yes,yes,yes,no,3,5,5,2,5,4,0.0,0.0,0.0,0.0,8.0,18.0,18.0,18.0
714,GP,F,15,R,GT3,T,3,4,services,teacher,course,father,2,3,2,no,yes,no,no,yes,yes,yes,4,2,2,2,2,5,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
715,GP,F,16,U,GT3,A,3,3,other,other,course,other,2,1,2,no,yes,no,yes,yes,yes,yes,4,3,2,1,1,5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
716,GP,M,16,U,LE3,T,1,1,services,other,course,mother,1,2,1,no,no,no,no,yes,no,yes,4,4,4,1,3,5,0.0,0.0,0.0,0.0,0.0,14.0,12.0,12.0
717,GP,M,16,U,LE3,T,2,2,services,services,reputation,father,2,1,2,no,yes,no,yes,yes,yes,no,2,3,3,2,2,2,0.0,0.0,0.0,0.0,8.0,9.0,9.0,9.0
718,GP,F,15,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,no,yes,yes,yes,yes,yes,no,4,2,2,1,1,5,0.0,0.0,0.0,0.0,2.0,9.0,11.0,11.0
719,GP,M,17,U,GT3,T,2,1,other,other,home,mother,1,1,3,no,yes,no,no,yes,yes,no,5,4,5,1,2,5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
720,GP,F,15,U,GT3,T,1,1,other,services,course,father,1,2,0,no,yes,yes,no,yes,yes,no,4,4,2,1,2,5,0.0,0.0,0.0,0.0,0.0,8.0,11.0,11.0
721,GP,F,15,U,GT3,T,3,2,health,services,home,father,1,2,3,no,yes,no,no,yes,yes,no,3,3,2,1,1,3,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0
722,GP,F,15,U,GT3,T,1,2,at_home,other,course,mother,1,2,0,no,yes,yes,no,yes,yes,no,4,3,2,1,1,5,0.0,0.0,0.0,0.0,2.0,10.0,11.0,11.0
723,GP,M,15,U,LE3,A,2,1,services,other,course,mother,4,1,3,no,no,no,no,yes,yes,no,4,5,5,2,5,5,0.0,0.0,0.0,0.0,0.0,8.0,9.0,10.0
724,GP,M,18,U,LE3,T,1,1,other,other,course,mother,1,1,3,no,no,no,no,no,yes,yes,2,3,5,2,5,4,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0
725,GP,F,15,R,GT3,T,3,3,services,services,reputation,other,2,3,2,no,yes,yes,yes,yes,yes,yes,4,2,1,2,3,3,0.0,0.0,0.0,0.0,8.0,10.0,10.0,10.0
726,GP,M,19,U,GT3,T,3,2,services,at_home,home,mother,1,1,3,no,yes,no,no,no,yes,yes,4,5,4,1,1,4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
727,GP,M,17,R,LE3,T,1,2,other,other,reputation,mother,1,1,0,no,no,no,no,yes,no,no,2,2,2,3,3,5,0.0,0.0,0.0,0.0,8.0,16.0,12.0,13.0
728,GP,M,16,U,GT3,T,3,3,other,services,course,father,1,2,1,no,yes,yes,no,yes,yes,yes,4,5,5,4,4,5,0.0,0.0,0.0,0.0,4.0,10.0,12.0,12.0
729,GP,M,17,R,LE3,T,2,1,at_home,other,course,mother,2,1,2,no,no,no,yes,no,yes,yes,3,3,2,2,2,5,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0
730,GP,M,15,R,GT3,T,3,2,other,other,course,mother,2,2,2,yes,yes,no,no,yes,yes,yes,4,4,4,1,4,3,0.0,0.0,0.0,0.0,6.0,5.0,9.0,7.0
731,GP,M,16,U,LE3,T,1,2,other,other,course,mother,2,1,1,no,no,no,yes,yes,no,no,4,4,4,2,4,5,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
732,GP,M,17,U,GT3,T,1,3,at_home,services,course,father,1,1,0,no,no,no,no,no,yes,no,5,3,3,1,4,2,0.0,0.0,0.0,0.0,2.0,10.0,10.0,10.0
733,GP,M,17,R,LE3,T,1,1,other,services,course,mother,4,2,3,no,no,no,yes,no,no,yes,5,3,5,1,5,5,0.0,0.0,0.0,0.0,0.0,5.0,8.0,7.0
734,GP,M,16,U,GT3,T,3,2,services,services,course,mother,2,1,1,no,yes,no,yes,no,no,no,4,5,2,1,1,2,0.0,0.0,0.0,0.0,16.0,12.0,11.0,12.0
735,GP,F,16,U,GT3,T,4,2,health,services,home,father,1,2,0,no,no,yes,no,yes,yes,yes,4,2,3,1,1,3,0.0,0.0,0.0,0.0,0.0,14.0,15.0,16.0
736,GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,no,yes,yes,no,yes,yes,no,5,1,5,1,1,4,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0
737,GP,F,16,U,GT3,T,4,4,health,health,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,yes,4,4,2,1,1,3,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0
738,GP,M,16,U,GT3,T,3,4,other,other,course,father,3,1,2,no,yes,no,yes,yes,yes,no,3,4,5,2,4,2,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0
739,GP,M,16,U,GT3,T,1,0,other,other,reputation,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,4,3,2,1,1,3,0.0,0.0,0.0,0.0,2.0,13.0,15.0,16.0
740,GP,M,17,U,LE3,T,4,4,teacher,other,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,no,4,4,4,1,3,5,0.0,0.0,0.0,0.0,0.0,13.0,11.0,10.0
741,GP,F,16,U,GT3,T,1,3,at_home,services,home,mother,1,2,3,no,no,no,yes,yes,yes,yes,4,3,5,1,1,3,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0
742,GP,F,16,U,LE3,T,3,3,other,other,reputation,mother,2,2,0,no,yes,yes,yes,yes,yes,no,4,4,5,1,1,4,0.0,0.0,0.0,0.0,4.0,10.0,11.0,9.0
743,GP,M,17,U,LE3,T,4,3,teacher,other,course,mother,2,2,0,no,no,yes,yes,yes,yes,no,4,4,4,4,4,4,0.0,0.0,0.0,0.0,4.0,10.0,9.0,9.0
744,GP,F,16,U,GT3,T,2,2,services,other,reputation,mother,2,2,0,no,no,yes,yes,yes,yes,no,3,4,4,1,4,5,0.0,0.0,0.0,0.0,2.0,13.0,13.0,11.0
745,GP,M,17,U,GT3,T,4,3,other,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,5,2,3,1,1,2,0.0,0.0,0.0,0.0,4.0,10.0,10.0,11.0
746,GP,M,16,U,GT3,T,3,3,services,other,home,mother,1,2,0,no,no,yes,yes,yes,yes,yes,4,2,3,1,2,3,0.0,0.0,0.0,0.0,2.0,12.0,13.0,12.0
747,GP,F,16,U,GT3,T,3,2,other,other,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,no,1,2,2,1,2,1,0.0,0.0,0.0,0.0,14.0,12.0,13.0,12.0
748,GP,M,16,U,GT3,T,1,2,services,services,other,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,3,3,3,1,2,3,0.0,0.0,0.0,0.0,2.0,11.0,12.0,11.0
749,GP,M,16,U,LE3,T,2,1,other,other,course,mother,1,2,0,no,no,yes,yes,yes,yes,yes,4,2,3,1,2,5,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0
750,GP,M,17,U,GT3,T,1,2,at_home,services,other,other,2,2,0,no,no,yes,yes,yes,yes,no,4,4,4,4,5,5,0.0,0.0,0.0,0.0,12.0,7.0,8.0,8.0
751,GP,M,16,R,LE3,T,3,3,teacher,other,home,father,3,1,0,no,yes,yes,yes,yes,yes,no,3,3,4,3,5,3,0.0,0.0,0.0,0.0,8.0,9.0,9.0,10.0
752,GP,F,16,U,LE3,T,4,4,teacher,teacher,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,no,4,5,2,1,2,3,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10.0
753,GP,F,16,U,GT3,T,2,3,other,other,reputation,mother,1,2,0,yes,yes,yes,yes,yes,no,no,4,4,3,1,3,4,0.0,0.0,0.0,0.0,6.0,8.0,10.0,10.0
754,GP,F,17,U,GT3,T,1,1,other,other,course,mother,1,2,0,no,yes,yes,no,yes,no,no,4,4,4,1,3,1,0.0,0.0,0.0,0.0,4.0,9.0,9.0,10.0
755,GP,F,16,R,GT3,T,2,2,services,services,reputation,mother,2,4,0,no,yes,yes,yes,yes,yes,no,5,3,5,1,1,5,0.0,0.0,0.0,0.0,6.0,10.0,10.0,11.0
756,GP,F,16,U,GT3,A,3,1,services,other,course,mother,1,2,3,no,yes,yes,no,yes,yes,no,2,3,3,2,2,4,0.0,0.0,0.0,0.0,5.0,7.0,7.0,7.0
757,GP,F,16,U,GT3,T,4,3,teacher,other,other,mother,1,2,0,no,no,yes,yes,yes,yes,yes,1,3,2,1,1,1,0.0,0.0,0.0,0.0,10.0,11.0,12.0,13.0
758,GP,F,16,U,GT3,T,1,1,at_home,other,home,mother,2,1,0,no,yes,yes,no,yes,no,no,4,3,2,1,4,5,0.0,0.0,0.0,0.0,6.0,9.0,9.0,10.0
759,GP,F,17,R,GT3,T,4,3,teacher,other,reputation,mother,2,3,0,no,yes,yes,yes,yes,yes,yes,4,4,2,1,1,4,0.0,0.0,0.0,0.0,6.0,7.0,7.0,7.0
760,GP,F,19,U,GT3,T,3,3,other,other,reputation,other,1,4,0,no,yes,yes,yes,yes,yes,no,4,3,3,1,2,3,0.0,0.0,0.0,0.0,10.0,8.0,8.0,8.0
761,GP,M,17,U,LE3,T,4,4,services,other,home,mother,1,2,0,no,yes,yes,no,yes,yes,yes,5,3,5,4,5,3,0.0,0.0,0.0,0.0,13.0,12.0,12.0,13.0
762,GP,F,16,U,GT3,A,2,2,other,other,reputation,mother,1,2,0,yes,yes,yes,no,yes,yes,no,3,3,4,1,1,4,0.0,0.0,0.0,0.0,0.0,12.0,13.0,14.0
763,GP,M,18,U,GT3,T,2,2,services,other,home,mother,1,2,1,no,yes,yes,yes,yes,yes,no,4,4,4,2,4,5,0.0,0.0,0.0,0.0,15.0,6.0,7.0,8.0
764,GP,F,17,R,LE3,T,4,4,services,other,other,mother,1,1,0,no,yes,yes,no,yes,no,no,5,2,1,1,2,3,0.0,0.0,0.0,0.0,12.0,8.0,10.0,10.0
765,GP,F,17,U,LE3,T,3,2,other,other,reputation,mother,2,2,0,no,no,yes,no,yes,yes,no,4,4,4,1,3,1,0.0,0.0,0.0,0.0,2.0,14.0,15.0,15.0
766,GP,F,17,U,GT3,T,4,3,other,other,reputation,mother,1,2,2,no,no,yes,no,yes,yes,yes,3,4,5,2,4,1,0.0,0.0,0.0,0.0,22.0,6.0,6.0,4.0
767,GP,M,18,U,LE3,T,3,3,services,health,home,father,1,2,1,no,yes,yes,no,yes,yes,no,3,2,4,2,4,4,0.0,0.0,0.0,0.0,13.0,6.0,6.0,8.0
768,GP,F,17,U,GT3,T,2,3,at_home,other,home,father,2,1,0,no,yes,yes,no,yes,no,no,3,3,3,1,4,3,0.0,0.0,0.0,0.0,3.0,7.0,7.0,8.0
769,GP,F,17,U,GT3,T,2,2,at_home,at_home,course,mother,1,3,0,no,yes,yes,yes,yes,yes,no,4,3,3,1,1,4,0.0,0.0,0.0,0.0,4.0,9.0,10.0,10.0
770,GP,F,17,U,GT3,T,1,1,at_home,other,reputation,mother,1,3,1,no,yes,no,yes,yes,no,yes,4,3,4,1,1,5,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0
771,GP,M,18,U,GT3,T,2,2,other,other,home,mother,2,2,0,no,yes,yes,no,yes,yes,no,3,3,3,5,5,4,0.0,0.0,0.0,0.0,0.0,12.0,13.0,13.0
772,GP,F,18,R,GT3,T,3,1,other,other,reputation,mother,1,2,1,no,no,no,yes,yes,yes,yes,5,3,3,1,1,4,0.0,0.0,0.0,0.0,16.0,9.0,8.0,7.0
773,GP,M,17,U,LE3,T,2,3,services,services,reputation,father,1,2,0,no,yes,yes,no,yes,yes,no,5,3,3,1,3,3,0.0,0.0,0.0,0.0,2.0,12.0,11.0,12.0
774,GP,M,18,U,LE3,T,2,1,at_home,other,course,mother,4,2,0,yes,yes,yes,yes,yes,yes,yes,4,3,2,4,5,3,0.0,0.0,0.0,0.0,14.0,10.0,8.0,9.0
775,GP,M,17,R,GT3,T,2,2,other,other,course,father,2,2,0,no,yes,yes,yes,yes,yes,no,4,5,2,1,1,1,0.0,0.0,0.0,0.0,4.0,11.0,11.0,11.0
776,GP,M,16,U,GT3,T,4,4,health,other,reputation,father,1,2,0,no,yes,yes,yes,yes,yes,no,4,2,4,2,4,1,0.0,0.0,0.0,0.0,2.0,14.0,13.0,13.0
777,GP,M,16,U,LE3,T,1,1,other,other,home,mother,2,2,0,no,yes,yes,no,yes,yes,no,3,4,2,1,1,5,0.0,0.0,0.0,0.0,18.0,9.0,7.0,6.0
778,GP,M,17,U,LE3,T,2,2,other,other,home,father,1,2,0,no,no,yes,yes,yes,yes,yes,4,4,2,5,5,4,0.0,0.0,0.0,0.0,4.0,14.0,13.0,13.0
779,GP,M,18,U,GT3,T,2,2,other,services,reputation,father,1,2,1,no,no,no,no,no,yes,no,5,5,4,3,5,2,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0
780,GP,M,17,R,LE3,A,4,4,teacher,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,no,3,3,3,2,3,4,0.0,0.0,0.0,0.0,2.0,10.0,11.0,12.0
781,GP,M,16,U,GT3,T,4,4,services,services,course,mother,1,1,0,no,no,no,yes,yes,yes,no,5,3,2,1,2,5,0.0,0.0,0.0,0.0,0.0,13.0,12.0,12.0
782,GP,F,18,U,GT3,T,2,1,other,other,course,other,2,3,0,no,yes,yes,no,yes,yes,yes,4,4,4,1,1,3,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
783,GP,M,18,R,LE3,T,3,3,other,services,course,mother,1,2,1,no,yes,no,no,yes,yes,yes,4,3,3,1,3,5,0.0,0.0,0.0,0.0,8.0,3.0,5.0,5.0
784,GP,M,16,U,GT3,T,0,2,other,other,other,mother,1,1,0,no,no,yes,no,yes,yes,no,4,3,2,2,4,5,0.0,0.0,0.0,0.0,0.0,13.0,15.0,15.0
785,GP,M,18,U,GT3,T,3,2,services,other,course,mother,2,1,1,no,no,no,no,no,yes,no,4,4,5,2,4,5,0.0,0.0,0.0,0.0,0.0,6.0,8.0,8.0
786,GP,M,16,U,GT3,T,3,3,at_home,other,reputation,other,3,2,0,yes,yes,no,no,yes,yes,no,5,3,3,1,3,2,0.0,0.0,0.0,0.0,6.0,7.0,10.0,10.0
787,GP,M,18,U,GT3,T,2,1,services,services,other,mother,1,1,1,no,no,no,no,no,yes,no,3,2,5,2,5,5,0.0,0.0,0.0,0.0,4.0,6.0,9.0,8.0
788,GP,F,17,U,LE3,T,4,2,teacher,services,reputation,mother,1,4,0,no,yes,yes,yes,yes,yes,no,4,2,3,1,1,4,0.0,0.0,0.0,0.0,6.0,14.0,12.0,13.0
789,GP,F,17,U,LE3,T,2,2,services,services,course,father,1,4,0,no,no,yes,yes,yes,yes,yes,3,4,1,1,1,2,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0
790,GP,F,18,U,GT3,T,4,3,services,other,home,father,1,2,0,no,yes,yes,no,yes,yes,yes,3,1,2,1,3,2,0.0,0.0,0.0,0.0,21.0,17.0,18.0,18.0
791,GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,2,0,no,yes,yes,no,yes,yes,no,4,3,2,1,1,3,0.0,0.0,0.0,0.0,2.0,8.0,8.0,8.0
792,GP,F,18,U,GT3,T,2,2,at_home,services,home,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,4,3,3,1,1,3,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0
793,GP,M,18,R,LE3,A,3,4,other,other,reputation,mother,2,2,0,no,yes,yes,yes,yes,yes,no,4,2,5,3,4,1,0.0,0.0,0.0,0.0,13.0,17.0,17.0,17.0
794,GP,M,17,U,GT3,T,3,1,services,other,other,mother,1,2,0,no,no,yes,yes,yes,yes,yes,5,4,4,3,4,5,0.0,0.0,0.0,0.0,2.0,9.0,9.0,10.0
795,GP,F,18,R,GT3,T,4,4,teacher,other,reputation,mother,2,2,0,no,no,yes,yes,yes,yes,no,4,3,4,2,2,4,0.0,0.0,0.0,0.0,8.0,12.0,10.0,11.0
796,GP,M,18,U,GT3,T,4,2,health,other,reputation,father,1,2,0,no,yes,yes,yes,yes,yes,yes,5,4,5,1,3,5,0.0,0.0,0.0,0.0,10.0,10.0,9.0,10.0
797,GP,F,19,U,GT3,T,3,3,other,services,home,other,1,2,2,no,yes,yes,yes,yes,yes,no,4,3,5,3,3,5,0.0,0.0,0.0,0.0,15.0,9.0,9.0,9.0
798,GP,F,18,U,GT3,T,2,3,other,services,reputation,father,1,4,0,no,yes,yes,yes,yes,yes,yes,4,5,5,1,3,2,0.0,0.0,0.0,0.0,4.0,15.0,14.0,14.0
799,GP,F,18,U,LE3,T,1,1,other,other,home,mother,2,2,0,no,yes,yes,no,yes,no,no,4,4,3,1,1,3,0.0,0.0,0.0,0.0,2.0,11.0,11.0,11.0
800,GP,M,17,R,GT3,T,1,2,at_home,at_home,home,mother,1,2,0,no,yes,yes,yes,yes,no,yes,3,5,2,2,2,1,0.0,0.0,0.0,0.0,2.0,15.0,14.0,14.0
801,GP,F,17,U,GT3,T,2,4,at_home,health,reputation,mother,2,2,0,no,yes,yes,no,yes,yes,yes,4,3,3,1,1,1,0.0,0.0,0.0,0.0,2.0,10.0,10.0,10.0
802,GP,F,17,U,LE3,T,2,2,services,other,course,mother,2,2,0,yes,yes,yes,no,yes,yes,yes,4,4,4,2,3,5,0.0,0.0,0.0,0.0,6.0,12.0,12.0,12.0
803,GP,M,18,U,GT3,T,4,4,teacher,services,home,mother,2,1,0,no,no,yes,yes,yes,yes,no,3,2,4,1,4,3,0.0,0.0,0.0,0.0,22.0,9.0,9.0,9.0
804,GP,M,18,U,LE3,T,4,3,teacher,services,course,mother,2,1,0,no,no,yes,yes,yes,yes,no,4,2,3,1,2,1,0.0,0.0,0.0,0.0,8.0,10.0,11.0,10.0
805,GP,M,17,U,LE3,A,4,1,services,other,home,mother,2,1,0,no,no,yes,yes,yes,yes,yes,4,5,4,2,4,5,0.0,0.0,0.0,0.0,30.0,8.0,8.0,8.0
806,GP,M,17,U,LE3,A,3,2,teacher,services,home,mother,1,1,1,no,no,no,no,yes,yes,no,4,4,4,3,4,3,0.0,0.0,0.0,0.0,19.0,11.0,9.0,10.0
807,GP,F,18,R,LE3,T,1,1,at_home,other,reputation,mother,2,4,0,no,yes,yes,yes,yes,no,no,5,2,2,1,1,3,0.0,0.0,0.0,0.0,1.0,12.0,12.0,12.0
808,GP,M,17,U,GT3,T,1,1,other,other,reputation,father,1,2,0,no,no,yes,no,yes,yes,no,4,3,3,1,2,4,0.0,0.0,0.0,0.0,2.0,12.0,10.0,11.0
809,GP,F,18,U,GT3,T,2,2,at_home,at_home,other,mother,1,3,0,no,yes,yes,no,yes,yes,no,4,3,3,1,2,2,0.0,0.0,0.0,0.0,5.0,18.0,18.0,19.0
810,GP,F,17,U,GT3,T,1,1,services,teacher,reputation,mother,1,3,0,no,yes,yes,no,yes,yes,no,4,3,3,1,1,3,0.0,0.0,0.0,0.0,6.0,13.0,12.0,12.0
811,GP,M,18,U,GT3,T,2,1,services,services,reputation,mother,1,3,0,no,no,yes,yes,yes,yes,no,4,2,4,1,3,2,0.0,0.0,0.0,0.0,6.0,15.0,14.0,14.0
812,GP,M,18,U,LE3,A,4,4,teacher,teacher,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,no,5,4,3,1,1,2,0.0,0.0,0.0,0.0,9.0,15.0,13.0,15.0
813,GP,M,18,U,GT3,T,4,2,teacher,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,4,3,2,1,4,5,0.0,0.0,0.0,0.0,11.0,12.0,11.0,11.0
814,GP,F,17,U,GT3,T,4,3,health,services,reputation,mother,1,3,0,no,yes,yes,no,yes,yes,no,4,2,2,1,2,3,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0
815,GP,F,18,U,LE3,T,2,1,services,at_home,reputation,mother,1,2,1,no,no,no,no,yes,yes,yes,5,4,3,1,1,5,0.0,0.0,0.0,0.0,12.0,12.0,12.0,13.0
816,GP,F,17,R,LE3,T,3,1,services,other,reputation,mother,2,4,0,no,yes,yes,no,yes,no,no,3,1,2,1,1,3,0.0,0.0,0.0,0.0,6.0,18.0,18.0,18.0
817,GP,M,18,R,LE3,T,3,2,services,other,reputation,mother,2,3,0,no,yes,yes,yes,yes,yes,no,5,4,2,1,1,4,0.0,0.0,0.0,0.0,8.0,14.0,13.0,14.0
818,GP,M,17,U,GT3,T,3,3,health,other,home,mother,1,1,0,no,yes,yes,no,yes,yes,no,4,4,3,1,3,5,0.0,0.0,0.0,0.0,4.0,14.0,12.0,11.0
819,GP,F,19,U,GT3,T,4,4,health,other,reputation,other,2,2,0,no,yes,yes,yes,yes,yes,no,2,3,4,2,3,2,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0
820,GP,F,18,U,LE3,T,4,3,other,other,home,other,2,2,0,no,yes,yes,no,yes,yes,yes,4,4,5,1,2,2,0.0,0.0,0.0,0.0,10.0,10.0,8.0,8.0
821,GP,F,18,U,GT3,T,4,3,other,other,reputation,father,1,4,0,no,yes,yes,no,yes,yes,no,4,3,3,1,1,3,0.0,0.0,0.0,0.0,0.0,14.0,13.0,14.0
822,GP,M,18,U,LE3,T,4,4,teacher,teacher,home,mother,1,1,0,no,yes,yes,no,yes,yes,yes,1,4,2,2,2,1,0.0,0.0,0.0,0.0,5.0,16.0,15.0,16.0
823,GP,F,18,U,LE3,A,4,4,health,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,4,2,4,1,1,4,0.0,0.0,0.0,0.0,14.0,12.0,10.0,11.0
824,GP,M,17,U,LE3,T,4,4,other,teacher,home,father,2,1,0,no,no,yes,no,yes,yes,no,4,1,1,2,2,5,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10.0
825,GP,F,17,U,GT3,T,4,2,other,other,reputation,mother,2,3,0,no,yes,yes,no,yes,yes,no,4,3,3,1,1,3,0.0,0.0,0.0,0.0,0.0,15.0,12.0,14.0
826,GP,F,17,U,GT3,T,3,2,health,health,reputation,father,1,4,0,no,yes,yes,yes,yes,yes,no,5,2,2,1,2,5,0.0,0.0,0.0,0.0,0.0,17.0,17.0,18.0
827,GP,M,19,U,GT3,T,3,3,other,other,home,other,1,2,1,no,yes,no,yes,yes,yes,yes,4,4,4,1,1,3,0.0,0.0,0.0,0.0,20.0,15.0,14.0,13.0
828,GP,F,18,U,GT3,T,2,4,services,at_home,reputation,other,1,2,1,no,yes,yes,yes,yes,yes,no,4,4,3,1,1,3,0.0,0.0,0.0,0.0,8.0,14.0,12.0,12.0
829,GP,M,20,U,GT3,A,3,2,services,other,course,other,1,1,0,no,no,no,yes,yes,no,no,5,5,3,1,1,5,0.0,0.0,0.0,0.0,0.0,17.0,18.0,18.0
830,GP,M,19,U,GT3,T,4,4,teacher,services,reputation,other,2,1,1,no,yes,yes,no,yes,yes,yes,4,3,4,1,1,4,0.0,0.0,0.0,0.0,38.0,8.0,9.0,8.0
831,GP,M,19,R,GT3,T,3,3,other,services,reputation,father,1,2,1,no,no,no,yes,yes,no,yes,4,5,3,1,2,5,0.0,0.0,0.0,0.0,0.0,15.0,12.0,12.0
832,GP,F,19,U,LE3,T,1,1,at_home,other,reputation,other,1,2,1,yes,yes,no,yes,yes,yes,no,4,4,3,1,3,3,0.0,0.0,0.0,0.0,18.0,12.0,10.0,10.0
833,GP,F,19,U,LE3,T,1,2,services,services,home,other,1,2,1,no,no,no,yes,yes,no,yes,4,2,4,2,2,3,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0
834,GP,F,19,U,GT3,T,2,1,at_home,other,other,other,3,2,0,no,yes,no,no,no,yes,yes,3,4,1,1,1,2,0.0,0.0,0.0,0.0,20.0,14.0,12.0,13.0
835,GP,M,19,U,GT3,T,1,2,other,services,course,other,1,2,1,no,no,no,no,yes,yes,no,4,5,2,2,2,4,0.0,0.0,0.0,0.0,3.0,13.0,11.0,11.0
836,GP,F,19,U,LE3,T,3,2,services,other,reputation,other,2,2,1,no,yes,yes,no,yes,yes,yes,4,2,2,1,2,1,0.0,0.0,0.0,0.0,22.0,13.0,10.0,11.0
837,GP,F,19,U,GT3,T,1,1,at_home,health,home,other,1,3,2,no,no,no,no,yes,yes,yes,4,1,2,1,1,3,0.0,0.0,0.0,0.0,14.0,15.0,13.0,13.0
